2429913800;41.17892;-8.306352;-0.1449732;0.7187078
2429913801;41.17898;-8.310228;-0.1450408;0.7187088
2429913802;41.179;-8.310437;-0.1450445;0.7187092
2429913803;41.17901;-8.30792;-0.1450006;0.7187093
2429913804;41.17902;-8.306695;-0.1449792;0.7187095
2429913805;41.17903;-8.308071;-0.1450032;0.7187096
2429913806;41.17905;-8.3106;-0.1450473;0.7187099
2429913807;41.17909;-8.307056;-0.1449855;0.7187107
2429913808;41.1791;-8.308339;-0.1450079;0.7187108
2429913809;41.17911;-8.307541;-0.1449939;0.718711
2429913810;41.17912;-8.307383;-0.1449912;0.7187112
2429913857;41.18061;-8.311919;-0.1450704;0.7187373
2429913864;41.18079;-8.293736;-0.144753;0.7187403
2429913828;41.17982;-8.311847;-0.1450691;0.7187235
2429913832;41.18003;-8.311871;-0.1450695;0.7187271
2429913852;41.18043;-8.293777;-0.1447537;0.718734
2429913869;41.18097;-8.313899;-0.1451049;0.7187434
2429913874;41.18111;-8.311976;-0.1450714;0.7187459
2429913877;41.18121;-8.311599;-0.1450648;0.7187477
2429913953;41.18502;-8.301938;-0.1448961;0.7188143
2429913956;41.18535;-8.301754;-0.1448929;0.7188199
2429913959;41.18571;-8.301496;-0.1448884;0.7188262
2429913962;41.18595;-8.301215;-0.1448835;0.7188305
3139854274;41.15306;-8.300569;-0.1448722;0.7182565
3139856556;41.13749;-8.293742;-0.1447531;0.7179846
3139856574;41.14682;-8.297258;-0.1448145;0.7181474
3142516333;41.12837;-8.294084;-0.1447591;0.7178255
3142516415;41.13004;-8.293848;-0.144755;0.7178546
3589629117;41.19025;-8.293255;-0.1447446;0.7189055
3596202568;41.19001;-8.293326;-0.1447459;0.7189013
3596202569;41.18983;-8.293397;-0.1447471;0.7188982
3596202570;41.18945;-8.293639;-0.1447513;0.7188914
3596202571;41.18935;-8.293831;-0.1447547;0.7188897
3596202572;41.18919;-8.294102;-0.1447594;0.718887
3596202573;41.18904;-8.29428;-0.1447625;0.7188844
3596202574;41.18895;-8.294315;-0.1447631;0.7188827
3596202575;41.1887;-8.294336;-0.1447635;0.7188784
3596202576;41.18856;-8.294336;-0.1447635;0.7188761
3596202577;41.18845;-8.294379;-0.1447642;0.718874
3596202578;41.18835;-8.294479;-0.144766;0.7188724
3596202579;41.18827;-8.294628;-0.1447686;0.7188709
3596202580;41.18822;-8.294785;-0.1447713;0.71887
3596202581;41.18818;-8.294985;-0.1447748;0.7188693
3596202582;41.18811;-8.295084;-0.1447765;0.7188682
3596202583;41.18796;-8.295162;-0.1447779;0.7188655
3596202584;41.18777;-8.295219;-0.1447789;0.7188622
3596202585;41.18756;-8.295168;-0.144778;0.7188585
3596202586;41.18735;-8.295093;-0.1447767;0.7188548
3596202587;41.18721;-8.295028;-0.1447755;0.7188525
3596202588;41.18701;-8.29484;-0.1447723;0.7188489
3596202589;41.18684;-8.294696;-0.1447698;0.718846
3596202590;41.18665;-8.294621;-0.1447684;0.7188426
3596202591;41.18648;-8.294625;-0.1447685;0.7188396
3596202592;41.18632;-8.29469;-0.1447697;0.7188368
3596203193;41.18589;-8.294985;-0.1447748;0.7188294
3596203194;41.18572;-8.295054;-0.144776;0.7188265
3596203195;41.18562;-8.295087;-0.1447766;0.7188246
3596203196;41.18545;-8.295048;-0.1447759;0.7188216
3639928204;41.08987;-8.29205;-0.1447236;0.7171536
3831196841;41.18065;-8.293752;-0.1447533;0.718738
3831196842;41.1799;-8.293955;-0.1447568;0.7187248
3831196847;41.17793;-8.295628;-0.144786;0.7186905
3966619006;41.15585;-8.302065;-0.1448984;0.7183051
2429913697;41.17035;-8.294966;-0.1447745;0.7185581
4051230449;41.12993;-8.293857;-0.1447551;0.7178528
4051230462;41.13039;-8.293837;-0.1447548;0.7178606
4051334012;41.12486;-8.294598;-0.144768;0.7177641
4051334055;41.13352;-8.293785;-0.1447539;0.7179153
4051334230;41.14379;-8.29569;-0.1447871;0.7180945
4052054087;41.11565;-8.293224;-0.1447441;0.7176036
4052054215;41.11922;-8.293612;-0.1447508;0.7176657
4052054260;41.12008;-8.293866;-0.1447553;0.7176808
4052100719;41.11563;-8.293214;-0.1447439;0.7176031
4106690700;41.18217;-8.308347;-0.145008;0.7187645
4134109794;41.18682;-8.290023;-0.1446882;0.7188457
4134109795;41.18631;-8.290344;-0.1446938;0.7188367
4134109796;41.18617;-8.29068;-0.1446997;0.7188342
4134109797;41.18609;-8.291046;-0.1447061;0.7188329
4134109798;41.18587;-8.291274;-0.14471;0.718829
4134109799;41.18563;-8.291456;-0.1447132;0.7188249
4134116302;41.1859;-8.290408;-0.1446949;0.7188295
4134116303;41.1857;-8.290575;-0.1446978;0.7188261
4134116304;41.18554;-8.290709;-0.1447002;0.7188233
4134116305;41.18535;-8.291123;-0.1447074;0.71882
4134116306;41.18513;-8.291463;-0.1447133;0.7188162
4134126496;41.18528;-8.291226;-0.1447092;0.7188188
4134126497;41.18522;-8.291033;-0.1447058;0.7188177
4134126498;41.18511;-8.290569;-0.1446977;0.7188157
4134126499;41.18504;-8.290542;-0.1446972;0.7188145
4134126500;41.18491;-8.290721;-0.1447004;0.7188123
4134126501;41.18448;-8.291195;-0.1447086;0.7188048
4134126502;41.18402;-8.291648;-0.1447166;0.7187968
4134126503;41.18391;-8.291668;-0.1447169;0.7187948
4134126504;41.18375;-8.291677;-0.1447171;0.718792
4134126505;41.18365;-8.29185;-0.1447201;0.7187904
4134126506;41.18349;-8.291953;-0.1447219;0.7187875
4134126507;41.18319;-8.2921;-0.1447244;0.7187822
4134126508;41.18299;-8.292194;-0.1447261;0.7187787
4134126509;41.18277;-8.292297;-0.1447279;0.718775
4134126510;41.18257;-8.292355;-0.1447289;0.7187715
4134126511;41.18236;-8.292277;-0.1447275;0.7187678
4134126512;41.18186;-8.291443;-0.144713;0.718759
4134126513;41.18176;-8.291517;-0.1447143;0.7187572
4134126514;41.18163;-8.291616;-0.144716;0.718755
4134126515;41.18154;-8.291499;-0.144714;0.7187534
4134126516;41.1815;-8.291332;-0.144711;0.7187527
4134126517;41.18134;-8.290883;-0.1447032;0.7187499
4134126518;41.18124;-8.290499;-0.1446965;0.7187482
4134126519;41.18121;-8.290172;-0.1446908;0.7187477
4134126520;41.18117;-8.289726;-0.144683;0.718747
4134126521;41.18116;-8.289587;-0.1446806;0.7187468
4134126522;41.18097;-8.289497;-0.144679;0.7187435
4134126523;41.18056;-8.28937;-0.1446768;0.7187364
4134126524;41.18043;-8.289339;-0.1446763;0.7187341
4134126525;41.18033;-8.289242;-0.1446746;0.7187324
4134126526;41.18029;-8.2891;-0.1446721;0.7187316
4134126527;41.18026;-8.289021;-0.1446707;0.7187311
4134126528;41.18012;-8.289006;-0.1446705;0.7187287
4134126529;41.18004;-8.288873;-0.1446681;0.7187272
4134126530;41.18;-8.288789;-0.1446667;0.7187266
4134126531;41.17971;-8.288556;-0.1446626;0.7187215
4134126532;41.17957;-8.288402;-0.1446599;0.7187191
4134126533;41.17934;-8.288355;-0.1446591;0.7187151
4134126534;41.1791;-8.288297;-0.1446581;0.7187109
4134126535;41.17894;-8.288335;-0.1446587;0.7187082
4134126536;41.17866;-8.287899;-0.1446511;0.7187032
4134126537;41.17831;-8.287534;-0.1446448;0.7186971
4134126538;41.17802;-8.287507;-0.1446443;0.7186921
4134126539;41.17787;-8.28767;-0.1446471;0.7186894
4134126540;41.17762;-8.287965;-0.1446523;0.7186851
4134126541;41.17731;-8.288265;-0.1446575;0.7186797
4134126542;41.17718;-8.288507;-0.1446617;0.7186774
4134126543;41.17704;-8.288767;-0.1446663;0.7186749
4134126544;41.17609;-8.289636;-0.1446814;0.7186583
4134228058;41.12142;-8.294266;-0.1447622;0.7177042
